id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,traffic_from_avg,traffic_into_avg
id0400733,1,2016-01-04 08:10:34,2016-01-04 08:24:31,1,-73.96000000000001,40.765,-73.95,40.795,N,837,242.64539338276344,0.0
id1387248,1,2016-01-04 08:29:19,2016-01-04 08:46:05,1,-73.98,40.730000000000004,-74.0,40.72,N,1006,475.7099416346315,0.0
id2930148,1,2016-01-04 09:11:04,2016-01-04 09:33:10,1,-74.01,40.730000000000004,-73.98,40.765,N,1326,280.2736012958156,0.0
id3995631,2,2016-01-04 08:15:16,2016-01-04 08:19:10,6,-73.95,40.775,-73.95,40.77,N,234,421.6216216220051,0.0
id2663691,1,2016-01-04 09:06:40,2016-01-04 09:23:40,1,-73.955,40.79,-73.97500000000001,40.76,N,1020,269.4596528070629,0.0
id1124368,1,2016-01-04 08:08:53,2016-01-04 08:44:39,1,-73.97,40.765,-73.94,40.845,N,2146,231.21509956689454,0.0
id2598577,2,2016-01-04 08:04:29,2016-01-04 08:13:51,5,-73.985,40.74,-73.97,40.765,N,562,182.11535851357007,0.0
id1111552,2,2016-01-04 08:32:43,2016-01-04 08:39:58,1,-73.97500000000001,40.76,-73.965,40.77,N,435,304.4042799034336,0.0
id2494167,1,2016-01-04 08:39:12,2016-01-04 09:08:06,1,-73.995,40.74,-73.985,40.76,N,1734,723.8585095042986,0.0
id1866170,1,2016-01-04 09:24:55,2016-01-04 09:36:44,1,-73.95,40.775,-73.97500000000001,40.755,N,709,224.30756927916406,0.0
id2967697,2,2016-01-04 08:03:42,2016-01-04 08:09:00,1,-73.98,40.78,-73.98,40.775,N,318,572.9729729726798,0.0
id2611497,1,2016-01-04 09:23:44,2016-01-04 09:27:59,1,-73.97500000000001,40.765,-73.985,40.765,N,255,283.33333333359104,0.0
id3201224,1,2016-01-04 08:38:41,2016-01-04 09:02:07,1,-73.875,40.775,-73.94,40.805,N,1406,208.8726516787793,0.0
id2738974,2,2016-01-04 08:31:48,2016-01-04 08:41:38,1,-73.95,40.775,-73.97500000000001,40.755,N,590,186.65933127603216,0.0
id1761490,2,2016-01-04 08:59:25,2016-01-04 09:08:04,1,-73.96000000000001,40.765,-73.97,40.76,N,519,490.8418682077551,0.0
id3841610,2,2016-01-04 08:47:19,2016-01-04 09:09:00,6,-73.78,40.645,-73.905,40.660000000000004,N,1301,114.39834052146429,0.0
id3071413,1,2016-01-04 09:10:12,2016-01-04 09:19:44,1,-73.99,40.76,-73.995,40.735,N,572,203.4682282059899,0.0
id1957389,2,2016-01-04 09:21:20,2016-01-04 09:41:34,1,-74.01,40.71,-74.01,40.72,N,1214,1093.6936936939112,0.0
id2254408,2,2016-01-04 09:23:22,2016-01-04 09:32:45,6,-73.99,40.77,-73.98,40.755,N,563,297.4623226086768,0.0
id3725690,2,2016-01-04 08:12:42,2016-01-04 08:28:32,1,-73.98,40.765,-74.005,40.745,N,950,300.5531605292382,0.0
id0762679,1,2016-01-04 09:18:41,2016-01-04 09:48:54,2,-73.865,40.77,-73.985,40.74,N,1813,160.41804453464778,0.0
id2080086,1,2016-01-04 08:54:44,2016-01-04 09:06:28,1,-73.965,40.805,-73.98,40.78,N,704,228.1302711629063,0.0
id3678822,2,2016-01-04 08:32:15,2016-01-04 09:07:06,1,-73.98,40.76,-73.865,40.77,N,2091,200.87706587477342,0.0
id3432311,1,2016-01-04 08:47:46,2016-01-04 08:59:38,1,-74.02,40.71,-74.005,40.705,N,712,487.7942496124851,0.0
id1828633,2,2016-01-04 08:26:32,2016-01-04 08:28:11,1,-73.96000000000001,40.76,-73.96000000000001,40.765,N,99,178.37837837828712,0.0
id3239093,2,2016-01-04 09:08:35,2016-01-04 09:17:28,3,-73.985,40.75,-73.99,40.75,N,533,1184.4444444455216,0.0
id2847736,1,2016-01-04 08:26:47,2016-01-04 09:08:05,1,-73.91,40.745,-73.94,40.84,N,2478,227.64908256176756,0.0
id0029400,1,2016-01-04 09:14:27,2016-01-04 09:27:02,1,-73.98,40.745,-73.98,40.76,N,755,453.4534534534363,0.0
id2389580,1,2016-01-04 09:17:30,2016-01-04 09:28:03,3,-73.965,40.76,-73.985,40.745,N,633,258.1583029212432,0.0
id1894741,1,2016-01-04 08:42:48,2016-01-04 08:47:04,1,-73.98,40.75,-73.97500000000001,40.76,N,256,213.734461860597,0.0
id0481800,1,2016-01-04 08:17:42,2016-01-04 08:25:22,1,-74.015,40.71,-74.005,40.725,N,460,243.04203978676261,0.0
id2512315,2,2016-01-04 09:24:13,2016-01-04 09:35:41,6,-73.985,40.745,-73.98,40.76,N,688,398.90090955163055,0.0
id2497609,2,2016-01-04 08:00:43,2016-01-04 08:13:42,5,-73.98,40.785000000000004,-73.98,40.765,N,779,350.90090090084607,0.0
id1867004,1,2016-01-04 08:33:35,2016-01-04 08:46:35,1,-73.98,40.745,-73.97500000000001,40.765,N,780,344.3482081784061,0.0
id1163082,1,2016-01-04 08:33:01,2016-01-04 08:45:25,1,-73.99,40.755,-73.955,40.765,N,744,222.76447566552412,0.0
id1172400,2,2016-01-04 09:24:34,2016-01-04 09:27:25,1,-73.99,40.75,-74.0,40.755,N,171,161.72246524747538,0.0
id3523241,2,2016-01-04 08:25:31,2016-01-04 08:48:38,1,-73.99,40.745,-73.98,40.735,N,1387,970.5947959229457,0.0
id3727490,2,2016-01-04 09:09:28,2016-01-04 09:12:02,1,-73.99,40.76,-73.985,40.765,N,154,215.5322257708285,0.0
id3566457,2,2016-01-04 09:13:03,2016-01-04 09:31:30,1,-74.015,40.71,-73.995,40.75,N,1107,231.05864187462993,0.0
id2999941,2,2016-01-04 09:28:22,2016-01-04 09:49:20,1,-73.97,40.745,-74.0,40.72,N,1258,324.9157553454645,0.0
id2583556,1,2016-01-04 08:31:00,2016-01-04 08:43:00,1,-73.995,40.74,-73.97500000000001,40.75,N,720,340.46834788966373,0.0
id1212677,1,2016-01-04 08:43:02,2016-01-04 09:01:51,1,-73.955,40.77,-73.985,40.755,N,1129,355.9155229327216,0.0
id3059442,1,2016-01-04 08:56:22,2016-01-04 09:01:44,1,-73.99,40.775,-73.985,40.765,N,322,268.8378778090322,0.0
id2526929,1,2016-01-04 09:18:05,2016-01-04 09:25:08,1,-73.985,40.74,-73.98,40.75,N,423,353.16280221497084,0.0
id0537774,2,2016-01-04 09:12:24,2016-01-04 09:21:52,2,-73.955,40.765,-73.97,40.76,N,568,389.1392328369263,0.0
id1714445,1,2016-01-04 08:11:15,2016-01-04 08:17:29,1,-73.99,40.75,-73.98,40.76,N,374,261.7177027218325,0.0
id3644004,1,2016-01-04 09:15:27,2016-01-04 09:30:51,1,-73.97500000000001,40.755,-74.005,40.75,N,924,335.21358609368167,0.0
id1039788,2,2016-01-04 08:28:45,2016-01-04 08:44:28,2,-74.005,40.74,-73.98,40.76,N,943,298.3385582938119,0.0
id0643755,1,2016-01-04 08:13:59,2016-01-04 08:35:57,2,-73.99,40.76,-74.015,40.705,N,1318,202.5690978701004,0.0
id0636278,1,2016-01-04 08:14:02,2016-01-04 08:17:53,1,-73.86,40.835,-73.875,40.83,N,231,158.2590894107922,0.0
id2488711,2,2016-01-04 08:10:19,2016-01-04 08:20:31,1,-74.005,40.725,-73.995,40.715,N,612,428.265331726635,0.0
id2028032,1,2016-01-04 08:27:13,2016-01-04 08:39:31,1,-73.99,40.775,-73.97,40.785000000000004,N,738,348.980056586837,0.0
id2471874,1,2016-01-04 08:42:54,2016-01-04 08:52:59,1,-73.99,40.755,-73.97500000000001,40.765,N,605,346.1610511294968,0.0
id0932257,2,2016-01-04 08:54:01,2016-01-04 09:04:55,6,-73.995,40.735,-73.985,40.745,N,654,457.656089786048,0.0
id1933613,2,2016-01-04 09:24:48,2016-01-04 09:28:37,5,-73.985,40.76,-74.0,40.76,N,229,169.6296296296232,0.0
id0024485,2,2016-01-04 08:21:40,2016-01-04 08:25:52,1,-74.0,40.74,-74.005,40.725,N,252,146.1090540799577,0.0
id2673021,1,2016-01-04 09:04:21,2016-01-04 09:11:30,1,-73.995,40.72,-74.005,40.725,N,429,405.72478123531204,0.0
id3658972,2,2016-01-04 08:11:34,2016-01-04 08:22:06,1,-73.99,40.755,-73.97,40.76,N,632,335.5241174161975,0.0
id2636885,1,2016-01-04 09:23:43,2016-01-04 09:32:36,1,-73.99,40.75,-74.0,40.74,N,533,372.9827153760911,0.0
id3406748,2,2016-01-04 09:28:07,2016-01-04 09:36:42,1,-73.995,40.75,-73.995,40.765,N,515,309.3093093092976,0.0
id2299894,2,2016-01-04 08:12:05,2016-01-04 08:25:30,1,-73.98,40.775,-73.95,40.775,N,805,298.14814814813684,0.0
id1853969,1,2016-01-04 08:59:08,2016-01-04 09:57:53,2,-73.915,40.745,-73.95,40.81,N,3525,447.7522762805883,0.0
id3020811,2,2016-01-04 08:07:52,2016-01-04 08:16:12,1,-73.94,40.805,-73.955,40.815,N,500,286.0835133300009,0.0
id2000617,2,2016-01-04 09:09:38,2016-01-04 09:13:43,1,-73.97,40.765,-73.96000000000001,40.775,N,245,171.44608868141432,0.0
id3584794,1,2016-01-04 08:12:53,2016-01-04 08:34:07,2,-73.98,40.75,-74.015,40.715,N,1274,254.71990318371795,0.0
id3950341,2,2016-01-04 09:17:23,2016-01-04 09:28:33,1,-73.995,40.745,-73.98,40.76,N,670,312.5683793645932,0.0
id0921821,2,2016-01-04 09:12:51,2016-01-04 09:20:52,2,-73.97500000000001,40.75,-73.985,40.75,N,481,534.4444444449305,0.0
id1231351,2,2016-01-04 08:56:30,2016-01-04 09:07:16,1,-74.01,40.705,-74.01,40.72,N,646,387.98798798797327,0.0
id2945746,1,2016-01-04 09:05:19,2016-01-04 09:09:00,1,-73.95,40.775,-73.96000000000001,40.775,N,221,245.55555555542992,0.0
id3374948,1,2016-01-04 08:13:15,2016-01-04 08:20:41,1,-73.98,40.77,-73.97500000000001,40.76,N,446,372.3655077725316,0.0
id0183583,2,2016-01-04 09:07:36,2016-01-04 09:18:32,6,-73.98,40.75,-73.965,40.755,N,656,449.42840975532334,0.0
id3378778,1,2016-01-04 09:08:53,2016-01-04 09:17:17,1,-73.99,40.745,-73.995,40.725,N,504,222.5019191307134,0.0
id1813400,1,2016-01-04 09:16:55,2016-01-04 09:30:02,1,-73.99,40.755,-73.97500000000001,40.74,N,787,367.1512157612348,0.0
id2944858,2,2016-01-04 08:50:06,2016-01-04 09:35:30,1,-73.875,40.775,-73.985,40.765,N,2724,273.4381647291467,0.0
id0730264,1,2016-01-04 08:28:12,2016-01-04 08:39:37,1,-73.965,40.795,-73.94,40.805,N,685,273.02756936480154,0.0
id1272737,2,2016-01-04 08:29:13,2016-01-04 08:44:43,3,-73.955,40.78,-73.985,40.765,N,930,293.18107734936325,0.0
id3803978,2,2016-01-04 08:49:37,2016-01-04 09:11:15,1,-73.97500000000001,40.75,-73.875,40.775,N,1298,137.81971658420224,0.0
id2917333,1,2016-01-04 08:32:39,2016-01-04 08:39:19,1,-73.97500000000001,40.78,-73.99,40.765,N,400,186.60798768042432,0.0
id2965639,1,2016-01-04 08:47:02,2016-01-04 08:53:06,1,-73.99,40.755,-73.98,40.755,N,364,404.4444444448123,0.0
id2357455,1,2016-01-04 09:24:57,2016-01-04 09:37:37,4,-73.985,40.77,-73.985,40.75,N,760,342.3423423422888,0.0
id3498684,2,2016-01-04 08:31:20,2016-01-04 08:44:04,1,-73.955,40.775,-73.98,40.765,N,764,304.5154204302312,0.0
id1091062,2,2016-01-04 09:05:58,2016-01-04 10:04:13,2,-73.78,40.645,-73.985,40.75,N,3495,160.15243639798163,0.0
id1141410,1,2016-01-04 08:26:47,2016-01-04 08:48:26,1,-73.96000000000001,40.77,-73.99,40.74,N,1299,303.00471999603207,0.0
id0349156,1,2016-01-04 09:04:27,2016-01-04 09:23:51,1,-73.96000000000001,40.775,-74.0,40.755,N,1164,275.21191454414486,0.0
id0424086,1,2016-01-04 08:54:54,2016-01-04 09:20:00,2,-73.995,40.730000000000004,-73.955,40.775,N,1506,244.59520359132821,0.0
id0395855,1,2016-01-04 08:43:14,2016-01-04 08:46:54,1,-73.99,40.745,-73.985,40.755,N,220,183.67805316133845,0.0
id0784034,2,2016-01-04 08:04:35,2016-01-04 08:25:57,1,-73.99,40.765,-73.92,40.765,N,1282,203.49206349208333,0.0
id1388471,1,2016-01-04 08:07:20,2016-01-04 08:13:33,1,-73.99,40.75,-73.985,40.755,N,373,522.0358455358378,0.0
id3291755,1,2016-01-04 09:11:59,2016-01-04 09:17:45,1,-73.99,40.725,-73.97500000000001,40.74,N,346,161.41590934356702,0.0
id3751365,1,2016-01-04 08:06:21,2016-01-04 08:09:18,1,-73.995,40.75,-73.99,40.755,N,177,247.72210364541323,0.0
id0903260,2,2016-01-04 08:39:36,2016-01-04 08:44:54,1,-73.98,40.765,-73.97,40.76,N,318,300.747040635656,0.0
id3336239,2,2016-01-04 09:24:14,2016-01-04 09:50:24,2,-73.97,40.755,-74.01,40.715,N,1570,274.66363186701824,0.0
id3658704,1,2016-01-04 08:16:34,2016-01-04 08:19:58,1,-73.98,40.76,-73.98,40.77,N,204,183.78378378368976,0.0
id2396583,2,2016-01-04 08:39:05,2016-01-04 08:53:36,1,-74.0,40.755,-73.97500000000001,40.75,N,871,375.845871188926,0.0
id1438231,1,2016-01-04 08:56:42,2016-01-04 09:00:19,1,-73.97,40.76,-73.965,40.755,N,217,303.7044999500642,0.0
id3050924,2,2016-01-04 09:26:54,2016-01-04 09:36:37,1,-73.985,40.730000000000004,-74.0,40.725,N,583,399.41579708438036,0.0
id2044233,1,2016-01-04 08:18:51,2016-01-04 08:22:14,3,-73.97500000000001,40.725,-73.985,40.725,N,203,225.5555555557607,0.0
id1649220,2,2016-01-04 09:05:45,2016-01-04 09:15:34,1,-73.99,40.75,-73.985,40.745,N,589,824.3407855780388,0.0
id3062509,2,2016-01-04 08:53:03,2016-01-04 09:01:48,1,-73.99,40.75,-73.995,40.725,N,525,186.74968497927395,0.0
id0841341,2,2016-01-04 09:02:45,2016-01-04 09:14:13,6,-73.985,40.765,-73.97,40.765,N,688,509.6296296296103,0.0
id1139866,1,2016-01-04 08:58:55,2016-01-04 09:03:30,1,-74.0,40.75,-73.99,40.755,N,275,260.07998797108615,0.0
id1619681,2,2016-01-04 08:18:51,2016-01-04 08:43:05,1,-73.995,40.755,-73.955,40.800000000000004,N,1454,236.14968527340918,0.0
id0084618,2,2016-01-04 09:14:04,2016-01-04 09:34:27,2,-73.885,40.755,-73.94500000000001,40.825,N,1223,129.25136289018062,0.0
id1522911,2,2016-01-04 08:40:30,2016-01-04 08:51:01,1,-73.965,40.765,-73.97500000000001,40.75,N,631,333.3902763161896,0.0
id0129834,1,2016-01-04 08:01:44,2016-01-04 08:04:56,2,-73.965,40.77,-73.965,40.775,N,192,345.94594594626057,0.0
id2680817,1,2016-01-04 08:42:55,2016-01-04 09:10:37,1,-73.98,40.78,-74.015,40.71,N,1662,198.2291716585991,0.0
id1663641,2,2016-01-04 08:24:56,2016-01-04 09:12:58,3,-73.785,40.645,-73.98,40.665,N,2882,162.91825580117802,0.0
id0206367,2,2016-01-04 09:00:47,2016-01-04 09:09:39,1,-74.0,40.735,-73.995,40.730000000000004,N,532,744.5658708453186,0.0
id3439824,2,2016-01-04 09:28:54,2016-01-04 09:30:43,1,-73.985,40.745,-73.99,40.74,N,109,152.5520299288341,0.0
id3313710,1,2016-01-04 08:06:54,2016-01-04 08:14:40,1,-73.97,40.795,-73.96000000000001,40.81,N,466,246.21215334927777,0.0
id0510878,1,2016-01-04 08:06:58,2016-01-04 08:20:23,1,-73.97,40.755,-73.98,40.77,N,805,425.32356962683457,0.0
id0294894,1,2016-01-04 08:35:39,2016-01-04 08:50:02,1,-73.96000000000001,40.775,-73.97500000000001,40.765,N,863,493.78014400758167,0.0
id2517084,2,2016-01-04 08:18:01,2016-01-04 08:25:19,1,-73.995,40.75,-73.985,40.76,N,438,306.50361976496794,0.0
id1764591,1,2016-01-04 09:14:13,2016-01-04 09:30:50,3,-73.98,40.765,-73.97,40.765,N,997,1107.777777777211,0.0
id1306106,2,2016-01-04 08:07:38,2016-01-04 08:19:48,1,-73.98,40.735,-73.98,40.755,N,730,328.82882882877743,0.0
id3018620,1,2016-01-04 08:10:15,2016-01-04 08:12:51,1,-74.01,40.715,-74.01,40.72,N,156,281.0810810813367,0.0
id3104201,2,2016-01-04 09:29:17,2016-01-04 09:55:50,1,-73.925,40.77,-74.0,40.715,N,1593,175.03008519284305,0.0
id3152344,2,2016-01-04 08:07:45,2016-01-04 08:31:56,5,-73.95,40.77,-73.99,40.75,N,1451,343.06914776934286,0.0
id2203595,2,2016-01-04 09:02:21,2016-01-04 09:10:52,2,-73.985,40.76,-73.99,40.75,N,511,426.63402347955105,0.0
id3215193,1,2016-01-04 08:26:11,2016-01-04 08:35:31,1,-73.96000000000001,40.77,-73.97,40.76,N,560,391.87677412877906,0.0
id3564281,1,2016-01-04 09:23:03,2016-01-04 09:37:13,1,-73.985,40.745,-74.005,40.730000000000004,N,850,346.6580686936882,0.0
id2276327,2,2016-01-04 09:03:37,2016-01-04 09:19:21,2,-73.97500000000001,40.75,-74.005,40.705,N,944,166.25484460779208,0.0
id0050512,2,2016-01-04 08:34:39,2016-01-04 08:55:19,1,-74.0,40.745,-73.965,40.775,N,1240,270.51676787503635,0.0
id0888067,2,2016-01-04 08:14:12,2016-01-04 09:09:18,2,-73.78,40.645,-73.98,40.74,N,3306,158.47468248302482,0.0
id0264336,2,2016-01-04 08:07:10,2016-01-04 08:23:28,1,-73.97500000000001,40.800000000000004,-73.995,40.75,N,978,167.62088593366406,0.0
id0195481,1,2016-01-04 08:04:10,2016-01-04 08:09:22,2,-73.97,40.755,-73.96000000000001,40.765,N,312,218.33134558612764,0.0
id3767539,2,2016-01-04 09:01:18,2016-01-04 09:08:28,1,-73.985,40.765,-73.98,40.755,N,430,359.0071039064715,0.0
id3814833,2,2016-01-04 09:07:01,2016-01-04 09:49:56,6,-73.865,40.77,-73.99,40.75,N,2575,224.55844092867633,0.0
id1336074,1,2016-01-04 08:43:45,2016-01-04 09:00:17,1,-73.965,40.77,-73.985,40.74,N,992,262.06272116142094,0.0
id1950985,1,2016-01-04 08:17:41,2016-01-04 08:41:19,1,-73.97500000000001,40.75,-74.005,40.730000000000004,N,1418,405.66642190205596,0.0
id2449613,2,2016-01-04 08:34:16,2016-01-04 09:05:15,1,-73.875,40.775,-73.99,40.735,N,1859,165.06612262757827,0.0
id2409198,1,2016-01-04 08:04:36,2016-01-04 08:15:11,1,-73.97,40.785000000000004,-73.97,40.765,N,635,286.03603603599134,0.0
id1426865,1,2016-01-04 09:05:47,2016-01-04 09:15:40,1,-73.97500000000001,40.745,-73.98,40.76,N,593,343.8201153548211,0.0
id2280808,1,2016-01-04 08:09:23,2016-01-04 08:45:53,3,-74.015,40.705,-73.97,40.675000000000004,N,2190,417.6819294618014,0.0
id1593431,1,2016-01-04 08:30:32,2016-01-04 08:37:31,1,-73.965,40.77,-73.98,40.76,N,419,239.7379841704721,0.0
id3945224,2,2016-01-04 08:04:10,2016-01-04 08:12:52,1,-73.98,40.77,-73.97500000000001,40.76,N,522,435.81792613735763,0.0
id1346359,2,2016-01-04 08:58:44,2016-01-04 09:11:02,1,-73.955,40.77,-73.97500000000001,40.755,N,738,300.9807702303389,0.0
id0200825,1,2016-01-04 08:19:40,2016-01-04 08:29:22,1,-74.0,40.745,-73.98,40.755,N,582,275.211914544091,0.0
id3230146,2,2016-01-04 09:25:05,2016-01-04 09:36:27,4,-74.0,40.72,-74.005,40.74,N,682,301.08394612522176,0.0
id2006393,2,2016-01-04 08:56:52,2016-01-04 09:00:40,3,-73.965,40.755,-73.97500000000001,40.755,N,228,253.33333333320374,0.0
id1257142,2,2016-01-04 08:08:18,2016-01-04 08:13:01,1,-73.99,40.74,-73.99,40.75,N,283,254.9549549550057,0.0
id0063646,1,2016-01-04 08:56:29,2016-01-04 09:09:49,1,-74.005,40.74,-74.015,40.71,N,800,231.9191334602279,0.0
id0300539,2,2016-01-04 08:52:43,2016-01-04 09:05:44,1,-74.0,40.745,-73.97500000000001,40.755,N,781,311.2912871152961,0.0
id3124779,2,2016-01-04 08:05:28,2016-01-04 09:00:26,1,-73.865,40.77,-74.01,40.71,N,3298,225.10078566856973,0.0
id0241104,1,2016-01-04 09:28:53,2016-01-04 09:43:10,1,-73.985,40.765,-73.955,40.78,N,857,270.16793901978957,0.0
id3999780,2,2016-01-04 08:53:55,2016-01-04 09:25:37,1,-73.78,40.645,-73.745,40.795,N,1902,112.24315959854933,0.0
id3735433,2,2016-01-04 08:50:57,2016-01-04 08:54:56,1,-73.965,40.765,-73.96000000000001,40.775,N,239,199.54115775266675,0.0
id2256891,1,2016-01-04 09:23:29,2016-01-04 09:26:21,1,-74.015,40.705,-74.015,40.715,N,172,154.9549549548757,0.0
id3755023,2,2016-01-04 08:36:01,2016-01-04 08:41:49,1,-73.92,40.745,-73.935,40.75,N,348,238.41629054093372,0.0
id1862767,1,2016-01-04 08:27:58,2016-01-04 08:34:00,2,-73.99,40.75,-73.985,40.745,N,362,506.6406865522072,0.0
id0657628,1,2016-01-04 09:24:22,2016-01-04 09:28:40,1,-73.98,40.730000000000004,-73.99,40.735,N,258,244.00231598776568,0.0
id2904824,2,2016-01-04 08:49:45,2016-01-04 09:07:40,1,-73.96000000000001,40.76,-73.985,40.75,N,1075,428.47392272597926,0.0
id1825820,2,2016-01-04 08:44:40,2016-01-04 08:51:12,1,-73.985,40.765,-73.985,40.755,N,392,353.1531531532234,0.0
id2640864,1,2016-01-04 08:46:56,2016-01-04 08:54:25,1,-73.99,40.755,-73.97500000000001,40.765,N,449,256.9029949704861,0.0
id0359687,1,2016-01-04 09:02:59,2016-01-04 09:11:10,2,-73.895,40.75,-73.905,40.745,N,491,464.36099670473925,0.0
id1797911,2,2016-01-04 08:12:33,2016-01-04 08:33:35,2,-73.985,40.76,-74.015,40.705,N,1262,189.05221449560776,0.0
id2904786,1,2016-01-04 09:03:49,2016-01-04 09:10:22,1,-74.005,40.735,-74.0,40.725,N,393,328.11579496568214,0.0
id1428038,2,2016-01-04 09:16:00,2016-01-04 09:42:49,1,-73.95,40.785000000000004,-73.98,40.75,N,1609,340.09066703235715,0.0
id0505587,2,2016-01-04 09:00:49,2016-01-04 09:13:00,5,-73.99,40.755,-73.97500000000001,40.75,N,731,500.81123099299936,0.0
id3923460,1,2016-01-04 08:10:12,2016-01-04 08:17:28,1,-73.985,40.74,-73.985,40.755,N,436,261.86186186185193,0.0
id1198355,2,2016-01-04 08:51:35,2016-01-04 09:05:01,1,-73.98,40.75,-73.985,40.755,N,806,1128.0452855278427,0.0
id3878803,2,2016-01-04 09:11:33,2016-01-04 09:24:06,2,-73.995,40.75,-74.005,40.735,N,753,397.84925208585014,0.0
id0166496,1,2016-01-04 08:27:41,2016-01-04 08:45:30,1,-73.99,40.725,-73.955,40.765,N,1069,196.36640054169484,0.0
id1660327,2,2016-01-04 08:34:52,2016-01-04 08:42:25,1,-73.995,40.74,-73.985,40.755,N,453,239.3435739639206,0.0
id0906851,1,2016-01-04 08:53:13,2016-01-04 09:17:51,1,-73.865,40.77,-73.95,40.82,N,1478,156.38241716197857,0.0
id2455741,2,2016-01-04 08:19:33,2016-01-04 08:26:44,1,-73.955,40.775,-73.965,40.76,N,431,227.71982423498847,0.0
id1812992,2,2016-01-04 08:09:22,2016-01-04 08:14:39,6,-73.95,40.825,-73.96000000000001,40.81,N,317,167.4876665487038,0.0
id3095903,2,2016-01-04 08:20:31,2016-01-04 08:25:30,1,-73.96000000000001,40.76,-73.95,40.77,N,299,209.234206186498,0.0
id2540652,1,2016-01-04 09:26:40,2016-01-04 09:27:44,1,-73.97,40.79,-73.97,40.795,N,64,115.31531531525633,0.0
id1585125,2,2016-01-04 08:09:58,2016-01-04 08:34:52,1,-73.96000000000001,40.785000000000004,-73.995,40.74,N,1494,252.9932303227983,0.0
id2385544,2,2016-01-04 08:47:46,2016-01-04 08:58:10,1,-73.795,40.655,-73.795,40.655,N,624,624.0,624.0
id1684586,2,2016-01-04 09:17:15,2016-01-04 09:24:11,1,-74.005,40.725,-74.005,40.715,N,416,374.77477477484933,0.0
id2577770,1,2016-01-04 09:14:46,2016-01-04 09:18:28,1,-74.01,40.725,-74.01,40.715,N,222,200.0000000000398,0.0
id3072541,2,2016-01-04 08:02:09,2016-01-04 08:46:47,1,-74.015,40.71,-73.915,40.655,N,2678,246.2472518114251,0.0
id3249941,1,2016-01-04 08:49:28,2016-01-04 08:59:11,1,-73.97500000000001,40.755,-73.96000000000001,40.765,N,583,333.5733765427811,0.0
id0425401,2,2016-01-04 08:31:50,2016-01-04 08:45:19,1,-73.955,40.785000000000004,-73.965,40.765,N,809,337.71714774440534,0.0
id2318556,2,2016-01-04 08:05:39,2016-01-04 08:12:31,2,-73.97500000000001,40.765,-73.99,40.755,N,412,235.73281498405402,0.0
id0939397,1,2016-01-04 08:16:05,2016-01-04 08:30:58,1,-73.97,40.75,-74.01,40.7,N,893,134.98962690372872,0.0
id3097161,2,2016-01-04 08:02:11,2016-01-04 08:08:37,2,-73.94500000000001,40.78,-73.94500000000001,40.78,N,386,386.0,386.0
id2053580,1,2016-01-04 08:14:46,2016-01-04 08:22:30,1,-73.95,40.785000000000004,-73.96000000000001,40.77,N,464,245.15544882838665,0.0
id3248610,1,2016-01-04 08:32:38,2016-01-04 08:54:10,1,-73.955,40.77,-73.99,40.745,N,1292,307.7662924847228,0.0
id3894254,2,2016-01-04 08:26:17,2016-01-04 08:42:02,5,-73.98,40.730000000000004,-73.97500000000001,40.755,N,945,336.1494329627176,0.0
id1254636,1,2016-01-04 08:06:23,2016-01-04 08:10:06,1,-73.965,40.755,-73.965,40.765,N,223,200.90090090094088,0.0
id1169427,2,2016-01-04 08:31:14,2016-01-04 08:42:06,1,-73.99,40.76,-73.985,40.745,N,652,378.028187540208,0.0
id3340786,1,2016-01-04 08:05:34,2016-01-04 08:23:09,1,-74.005,40.705,-73.97500000000001,40.76,N,1055,158.04285760133254,0.0
id2199420,2,2016-01-04 09:18:59,2016-01-04 09:23:59,2,-73.995,40.745,-74.005,40.75,N,300,283.72362324147696,0.0
id3587640,1,2016-01-04 09:21:07,2016-01-04 09:29:36,1,-74.005,40.735,-73.995,40.725,N,509,356.1879964850608,0.0
id1897825,1,2016-01-04 08:01:53,2016-01-04 08:10:27,1,-73.99,40.755,-73.97500000000001,40.755,N,514,380.740740741087,0.0
id0774693,1,2016-01-04 08:53:49,2016-01-04 09:06:26,1,-73.97500000000001,40.755,-73.985,40.755,N,757,841.1111111118761,0.0
id2318915,1,2016-01-04 08:44:11,2016-01-04 08:56:04,1,-73.955,40.765,-73.97500000000001,40.755,N,713,337.15823895167404,0.0
id3287491,2,2016-01-04 08:53:20,2016-01-04 09:07:12,1,-73.99,40.765,-73.99,40.74,N,832,299.8198198198369,0.0
id1936531,2,2016-01-04 09:06:07,2016-01-04 09:37:36,5,-73.865,40.77,-74.01,40.705,N,1889,126.67907115638994,0.0
id2475552,2,2016-01-04 08:02:37,2016-01-04 08:06:44,1,-73.995,40.76,-73.985,40.76,N,247,274.44444444430405,0.0
