Dropoff Longitude,Dropoff Latitude,Pickup Longitude,Pickup Latitude,Speed,Time
-73.995,40.75,-73.99,40.755,13.829232035412417,2016-01-06 21:11:50
-73.995,40.75,-73.96000000000001,40.800000000000004,20.421165490736175,2016-01-06 22:32:39
-73.995,40.75,-74.015,40.71,17.009437443700435,2016-01-06 21:56:52
-73.995,40.75,-73.985,40.730000000000004,10.971736366355813,2016-01-06 21:52:38
-73.995,40.75,-73.94500000000001,40.775,18.283003105151003,2016-01-06 22:32:26
-73.995,40.75,-73.96000000000001,40.78,23.743524784758964,2016-01-06 23:06:59
-73.995,40.75,-74.0,40.75,11.095890410948812,2016-01-06 22:56:37
-73.995,40.75,-73.985,40.745,17.146492101327038,2016-01-06 22:55:28
-73.98,40.75,-73.965,40.755,9.989875457024338,2016-01-06 21:58:46
-73.98,40.75,-74.015,40.71,22.094766014382408,2016-01-06 21:21:16
-73.98,40.75,-73.985,40.76,10.888617151456994,2016-01-06 23:47:57
-73.98,40.75,-73.96000000000001,40.77,19.05360858210358,2016-01-06 21:04:27
-73.98,40.75,-73.95,40.77,18.028278047818013,2016-01-06 22:57:41
-73.98,40.75,-73.98,40.78,15.836195508587126,2016-01-06 21:09:32
-73.995,40.76,-73.98,40.765,18.969944008645495,2016-01-06 21:21:38
-73.995,40.76,-73.98,40.775,24.266388288528688,2016-01-06 21:55:38
-73.995,40.76,-73.98,40.76,8.571428571428896,2016-01-06 21:09:10
-74.0,40.745,-73.98,40.75,16.183848841811688,2016-01-06 22:59:25
-74.0,40.745,-73.99,40.725,14.091151607770701,2016-01-06 22:29:44
-74.0,40.745,-73.99,40.755,20.99785435579804,2016-01-06 21:31:21
-74.0,40.745,-73.985,40.74,17.005419062762854,2016-01-06 23:48:49
-73.985,40.775,-73.965,40.765,18.08323632537719,2016-01-06 21:47:22
-73.985,40.775,-73.985,40.74,13.144736842103983,2016-01-06 22:47:23
-73.985,40.775,-73.985,40.78,12.890322580651757,2016-01-06 23:19:46
-73.965,40.765,-73.995,40.735,15.748390766841068,2016-01-06 21:09:54
-73.965,40.765,-73.965,40.805,20.13098236775776,2016-01-06 21:08:39
-73.965,40.765,-73.955,40.77,14.528707047689323,2016-01-06 21:44:16
-73.965,40.765,-73.96000000000001,40.77,42.87061930973016,2016-01-06 21:03:52
-73.965,40.765,-73.98,40.76,12.334916644119254,2016-01-06 22:10:24
-73.965,40.765,-73.97500000000001,40.765,12.558139534890145,2016-01-06 21:20:14
-73.97,40.765,-73.98,40.745,11.960866551953261,2016-01-06 22:38:13
-73.97,40.765,-73.96000000000001,40.775,24.733049601756797,2016-01-06 21:20:29
-73.97,40.765,-73.995,40.76,9.88481226367322,2016-01-06 21:57:01
-73.97,40.765,-73.95,40.77,12.84286489530132,2016-01-06 22:53:40
-73.97,40.765,-73.97500000000001,40.745,11.666003442345236,2016-01-06 22:29:14
-73.97,40.765,-73.955,40.78,17.11022500166768,2016-01-06 21:50:07
-73.97,40.765,-73.97,40.755,9.794117647056876,2016-01-06 23:58:26
-73.97,40.765,-73.97,40.75,14.10352941176524,2016-01-06 22:39:32
-73.97,40.765,-73.97500000000001,40.785000000000004,12.54544062492203,2016-01-06 21:25:15
-74.015,40.715,-74.01,40.705,13.776014031883708,2016-01-06 21:06:48
-74.015,40.715,-74.005,40.735,22.516409357586603,2016-01-06 21:03:02
-74.015,40.715,-73.985,40.75,18.157706526924127,2016-01-06 21:38:53
-74.015,40.715,-74.005,40.71,8.151009093136194,2016-01-06 23:14:46
-73.995,40.765,-73.99,40.75,13.044245375091933,2016-01-06 21:19:04
-73.98,40.79,-73.98,40.745,12.66338028169062,2016-01-06 21:06:33
-74.01,40.725,-74.01,40.705,14.02105263158114,2016-01-06 22:22:13
-73.97,40.785000000000004,-73.965,40.77,17.589407361310364,2016-01-06 22:05:35
-73.97,40.785000000000004,-73.99,40.75,18.91317000262999,2016-01-06 23:04:39
-74.01,40.735,-73.985,40.76,16.900375549172715,2016-01-06 23:03:57
-74.01,40.735,-74.0,40.72,13.572980146853446,2016-01-06 23:41:25
-73.96000000000001,40.78,-73.965,40.76,13.728175768010784,2016-01-06 21:12:17
-73.98,40.735,-73.985,40.76,11.358584735751418,2016-01-06 21:10:04
-73.98,40.735,-74.0,40.735,8.318356867777549,2016-01-06 21:23:35
-73.98,40.735,-74.0,40.730000000000004,11.917456352756169,2016-01-06 21:19:26
-73.985,40.78,-73.99,40.775,13.979549774912009,2016-01-06 23:10:52
-73.97500000000001,40.79,-73.965,40.775,18.218278165027886,2016-01-06 21:01:25
-73.965,40.800000000000004,-73.97,40.79,33.95190859826457,2016-01-06 22:07:40
-74.005,40.705,-73.985,40.725,21.390745601530007,2016-01-06 21:48:43
-74.005,40.705,-73.99,40.76,18.3746395318619,2016-01-06 21:02:03
